Patient,ROI,Scanner,Batch,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
CCR1_GE3,rubber_05,GE,3,-205.3,57,5004551455,4.090964857,134.25,3.883472525,310,-67.89034763,82.51226712,-58,-522,832,56.00377302,961.9760019,-0.578373239,7636339500,0.070685878,11252.16087,357.7137201,7263.298399,-133.2112393,44.11383601,27.98307496,0.22375835,4.071233773,3.507896117,11.1845842,0.318552101,0.227242432,0.977630915,0.899527098,-0.031277188,0.452729995,0.232870749,18.80640484,0.005437183,8.053476633,0.013299779,4.74029476,18.02422774,6.50300539,1017.236317,0.188098431,2.652578582,382.2692308,18.05009231,371.5637944,11.5772929,4482.523854,0.035863937,0.004808986,0.296973683,104.132464,0.002542838,345.4610108,0.069164885,18.68302743,370.3827392,1.266357585,473.1868152,0.005761306,0.004956341,4.521754682,4296.623373,0.859555497,0.923560537,0.092358821,0.9421668,348.0925821,0.004779327,94.36790393,0.051510865,30.2016254,348.9956332,49.64519651,19024.67413,0.142673096,0.008110976,672.0458515,0.366837255,0.628493669,214.1918669,0.006674735,6.492934403,0.338757396,40.93109876,0.969687348,0.001301316,1268.878566,0.093472791,0.507422737
CCR1_GE3,rubber_06,GE,3,-185,61,4909886860,4.007841749,128,3.722370412,226,-57.39384615,77.40008639,-49,-552,778,52.56653157,971.704179,-0.522615924,7491892792,0.074465976,9881.554885,453.2194904,5261.410085,-100.5756095,38.38071129,24.16095963,0.226571317,3.795526377,3.407208835,9.567169226,0.328991711,0.237662995,0.97935125,0.902817106,-0.03037749,0.439970526,0.245241627,21.20528914,0.006085254,7.874725595,0.014692487,4.645115455,15.63541773,6.445201805,957.2473077,0.184086021,2.744503513,387.2230769,15.87199819,466.1032692,12.13519231,5869.580385,0.027434721,0.002815477,0.282604871,124.7992646,0.001131932,348.4629338,0.072790738,16.46008124,464.7507299,1.279943002,599.8283979,0.003493641,0.00286385,4.450865854,4098.285869,0.855199947,0.920591716,0.09776528,0.940086875,435.9604398,0.002727787,88.97844311,0.053280505,27.64009072,443.5802395,92.17005988,44393.17066,0.197191192,0.003884742,595.6035928,0.356648858,0.618536445,265.5990487,0.002892231,6.463706059,0.321153846,82.47448098,0.882510264,0.001372521,1091.178092,0.087535287,0.510743048
CCR1_GE3,rubber_07,GE,3,-180,71,5203637162,4.038729813,127,3.75784804,311,-48.25184911,78.38093344,-42,-552,863,53.5371702,980.9235514,-0.397843745,7940120181,0.073248992,10126.55972,467.9844238,5614.637935,-65.1368037,39.61624504,25.60476904,0.214531471,3.91249881,3.445301817,10.05246457,0.323933861,0.232222074,0.981480432,0.907375889,-0.032113626,0.451540178,0.236906228,21.55181094,0.005812941,7.938042955,0.013940068,4.676449508,16.30525352,6.472017455,1001.595784,0.185206321,2.788776106,396.1305473,16.38267874,482.7126479,12.05251479,5971.95932,0.02656743,0.002707069,0.287564674,133.9468038,0.001075126,356.3444199,0.071512533,17.00840475,481.7326031,1.275472699,617.9330196,0.003355764,0.002750205,4.480449823,4269.260258,0.855919663,0.921398498,0.095542756,0.940460091,452.3373512,0.002618401,92.47505669,0.052423502,28.77750269,466.5453515,79.73809524,38970.19501,0.168791697,0.003649145,639.8401361,0.362721166,0.623635155,285.8237065,0.002685261,6.466860803,0.326183432,70.33921309,0.784503734,0.001276661,1444.534178,0.073521322,0.612058694
CCR1_GE3,rubber_08,GE,3,-212,48,4747466723,4.091853762,128.25,3.923636761,307,-74.41096154,81.00284268,-66,-576,883,53.41863932,955.496923,-0.506517918,7244059331,0.072365607,11255.02784,468.7908731,7331.834713,-117.0227921,43.48232412,28.23907026,0.211749131,4.084882534,3.513755835,11.32395747,0.318431211,0.22706585,0.980723237,0.90627151,-0.032516656,0.462273286,0.232079393,21.56339159,0.00571648,8.04116198,0.016125088,4.728507578,17.9303486,6.502556808,969.1176923,0.186368787,2.90407929,376.3011538,18.06387929,482.3669231,11.83038462,5896.246154,0.026196176,0.002796968,0.308040488,143.2683822,0.001189596,338.3319242,0.070446651,18.76773749,481.2291201,1.26524989,612.9477587,0.003431175,0.002845234,4.524523303,4127.642823,0.858684184,0.923550296,0.090978318,0.941764906,452.3824266,0.00271544,93.20412595,0.050599417,31.09723799,465.3512486,50.7795874,25327.77742,0.106330461,0.003753637,697.4603692,0.37864298,0.638839046,292.4215522,0.002803479,6.454391981,0.354230769,42.81015419,0.7367344,0.001373152,1445.979922,0.083554337,0.609905725
CCR1_GE3,rubber_09,GE,3,-217,58,4929485267,4.162906785,137,3.884903829,276,-75.78642751,86.17832569,-66,-574,850,58.11076284,954.7341233,-0.572344167,7521797588,0.067481252,12408.26707,424.9599439,8808.207816,-144.512892,48.76187382,30.58724619,0.228684962,4.268737324,3.56534799,12.09806129,0.308564466,0.216675031,0.9769685,0.897864133,-0.032868272,0.466068207,0.224553583,20.50405098,0.004906736,8.190119099,0.011195637,4.815330209,19.83728,6.516338729,1076.033284,0.198970652,2.314829307,364.9386095,19.93482915,439.8134246,10.45968935,4751.50943,0.02686651,0.003596565,0.311646339,129.6774691,0.001781925,332.7430801,0.066251894,20.55363266,438.723709,1.245036941,549.8560019,0.004296799,0.003679652,4.569069507,4360.978399,0.867514904,0.92869538,0.083769294,0.945700922,414.0530343,0.003542467,97.47389969,0.049884288,31.9962602,419.5460594,32.40941658,14432.80706,0.080629791,0.005396201,718.8495394,0.367886151,0.628753177,254.3183095,0.004294864,6.558242755,0.361316568,24.74949635,0.860151667,0.00132679,1410.881487,0.101313329,0.555481201
CCR1_GE3,rubber_10,GE,3,-186,57,4886964599,3.982387611,119,4.571527154,283,-59.55519231,75.28393217,-53,-742,1025,50.48028208,969.43328,-0.591729038,7456916197,0.07676568,9647.097338,794.268059,6294.96717,-111.0036253,37.59222226,23.82588739,0.223687107,3.754752441,3.397901374,9.533510154,0.332411548,0.241229492,0.987116793,0.921909481,-0.031652841,0.447360362,0.24488657,28.12163569,0.006427667,7.826181392,0.017984887,4.621845656,15.35452741,6.467273704,914.4219231,0.17585037,3.137137537,399.1815385,15.50418931,807.1798077,13.02211538,10699.03885,0.016685235,0.001564354,0.285899586,221.4368213,0.000644702,356.0128226,0.074613856,16.16709835,805.756032,1.290814977,1045.105504,0.00195918,0.00159125,4.442486038,4057.28002,0.849522036,0.917529586,0.100903026,0.937561445,754.3934054,0.001511956,89.356231,0.054319897,28.40230744,776.5993921,200.8741641,166525.5435,0.245254972,0.002183612,640.1477204,0.38914755,0.648148595,491.7302123,0.00170297,6.325243037,0.316346154,190.8816474,0.548708781,0.001379197,1502.479707,0.065984578,0.821004
CCR1_GE3,rubber_11,GE,3,-189,71,5149796417,4.094212594,132,3.813406508,280,-53.87407544,81.71037565,-46,-544,824,55.3410297,975.8356699,-0.489882544,7857965724,0.070577694,11110.94513,417.2630979,7426.174843,-115.8854831,44.14952196,26.97146746,0.24113586,3.992411249,3.479592736,10.78237674,0.321843665,0.230316349,0.978390074,0.901206571,-0.033589851,0.463227408,0.23514815,20.3216164,0.00551699,8.040874506,0.013292834,4.745319109,17.78024735,6.545493684,1005.796967,0.185983167,2.823332079,381.6841716,17.89408111,432.6203772,11.97485207,5354.595969,0.030747757,0.003413528,0.293432216,120.4880197,0.001502884,344.1566344,0.069009182,18.52378469,431.445392,1.273094989,553.572941,0.004182767,0.0034854,4.53025737,4278.553924,0.856940126,0.922109695,0.094481661,0.940860625,405.1056555,0.003332141,93.59955752,0.051769667,29.85783807,411.7057522,58.94469027,26472.25719,0.139315636,0.00496935,662.0962389,0.366203672,0.62758027,251.4338769,0.003798541,6.488463235,0.334319527,49.9977093,0.897543072,0.001312956,1261.192761,0.091641858,0.520361233
CCR1_GE3,rubber_12,GE,3,-225.1,61,4565905837,4.202338769,142,3.689130761,246,-75.3166,89.01275424,-64,-595,841,59.66410962,955.6051315,-0.600921927,6967019405,0.06539048,13180.97396,466.6882577,9321.691939,-174.3563397,52.34497589,32.80935629,0.22955,4.409211111,3.613762779,13.08478347,0.304178428,0.212071032,0.974095581,0.892542201,-0.033152767,0.470766362,0.216949545,21.48962667,0.004633887,8.274946064,0.011747875,4.861906177,21.28858304,6.539220829,999.32,0.199864,2.44991024,326.9524,21.13631164,483.7906,10.4724,5303.247,0.023526424,0.003056804,0.321415348,145.3000106,0.001470492,297.3381798,0.063974379,21.83096008,482.1251951,1.242759193,605.0948182,0.003656904,0.00312048,4.605537727,4044.948957,0.869719948,0.929523077,0.083995445,0.946723431,455.2401073,0.003001342,89.73475936,0.047986502,33.49588607,454.1625668,30.45989305,15462.80909,0.065301004,0.004358655,702.1925134,0.375504018,0.634331319,277.807437,0.003385688,6.508320649,0.374,23.31070377,0.767562356,0.001435599,1467.400203,0.110429343,0.619265791
CCR1_GE3,rubber_13,GE,3,-203,59,4822444069,4.091152268,133,3.650797459,295,-66.70634615,81.83456331,-59,-550,845,55.76146271,963.0125078,-0.409119895,7358465681,0.070619749,10981.9505,398.065272,6820.51837,-97.05911787,43.28013782,27.68099284,0.220549917,4.068122436,3.501523141,10.89612896,0.317788725,0.226195917,0.977810173,0.899473734,-0.031586665,0.453994642,0.231053537,19.85359491,0.005356973,8.059647239,0.014275539,4.736113621,17.74028266,6.534929508,971.2011538,0.186769453,2.850228957,367.2226923,17.63246021,411.7007692,11.73865385,4996.9975,0.036080553,0.00372809,0.307410645,120.5489469,0.00128983,331.78405,0.069067748,18.23177993,410.6422069,1.265207017,523.2887354,0.004617616,0.003767571,4.519629545,4132.961513,0.859669664,0.923786982,0.091792829,0.942221443,386.1360586,0.003576275,94.23767798,0.051608805,28.67260449,393.7420591,53.16210296,22665.24644,0.135847831,0.004498666,693.4983571,0.379790995,0.639616572,244.9473128,0.002873994,6.420524974,0.351153846,45.05239638,0.898034206,0.001345577,1278.59322,0.092020659,0.519744573
CCR1_GE3,rubber_14,GE,3,-192,64,4698711338,4.066281837,131,3.58289978,269,-60.0704,80.40620736,-54,-579,848,55.0194774,969.403047,-0.422788775,7169664517,0.07152304,10581.99384,490.7029599,6197.795932,-86.67843329,42.17360749,26.48580777,0.229439285,3.978622875,3.469903333,10.43051495,0.3207584,0.228728313,0.97983742,0.90375202,-0.030796832,0.44640294,0.233291303,22.06310159,0.00554383,8.011232586,0.013088778,4.720306665,17.16485382,6.491878336,937.6884,0.18753768,2.62678704,357.6152,17.04072124,506.0078,11.6484,6064.9806,0.024648341,0.002564026,0.292440998,143.2917152,0.001003983,323.1198331,0.07001992,17.61350802,504.9443883,1.268654863,644.3647501,0.003169285,0.002601359,4.498055681,3964.43377,0.858227107,0.922938462,0.092679755,0.941496107,474.6310402,0.002476851,87.00955224,0.051946001,28.31496583,489.4232836,57.20477612,29730.8603,0.115222317,0.003361592,607.88,0.362913433,0.624579271,301.8936699,0.002433496,6.474358197,0.335,48.29410559,0.847881285,0.001414072,1104.066592,0.098166455,0.492699912
CCR1_GE3,rubber_15,GE,3,-180,67,4973637739,4.009843719,123,4.2466464,363,-51.10134615,76.7829233,-44,-631,994,51.86460873,977.9922269,-0.428206304,7589168913,0.07547182,9937.005306,602.8666139,5952.773121,-60.99492876,38.91164286,24.6968814,0.223640284,3.823088768,3.422783758,9.872685684,0.329879494,0.238759422,0.986035077,0.918976412,-0.033558475,0.464200754,0.241546329,24.48086689,0.006153631,7.885208748,0.014865092,4.657560733,15.90213106,6.479004734,926.8765385,0.178245488,3.002514793,392.4534615,15.96091346,614.9865385,12.80423077,8010.198462,0.021884387,0.002097509,0.280425921,168.1643085,0.000845116,350.939164,0.073511674,16.62606577,614.0966579,1.289403444,794.8839489,0.00262406,0.002133385,4.467726187,4064.501795,0.85065462,0.918032544,0.100968461,0.938109453,575.4129108,0.002028043,88.88855602,0.053258572,28.94070602,602.3265428,112.1294188,68800.49491,0.186851329,0.002884476,591.8412223,0.354608282,0.617093554,366.3348723,0.002174081,6.487224749,0.320961538,102.422218,0.590200297,0.001367846,1617.242126,0.061726776,0.81067833
CCR1_GE3,wood_00,GE,3,-523,-435,1505794438,2.306318498,61,1.846299101,-414,-476.22,28.654824,-469,-550,136,23.09337625,548.7794526,-0.283702225,2297659970,0.22190584,1095.9592,12.98095662,68.55185186,-3.67390278,6.050227831,1.282494109,0.65374695,0.74432848,1.448020779,0.604316804,0.699489145,0.679659404,0.969108045,0.902350035,-0.275899531,0.779196393,0.429821878,3.43347012,0.089326459,3.975694391,0.15096614,3.05134056,1.833180485,6.257347726,279.7076,0.05594152,26.24275056,1109.5292,1.7967,13.8376,158.0056,2129.9884,25.20769433,0.179517333,0.020727004,0.304994536,0.003457354,628.1262895,0.209623491,1.819234229,13.94998281,12.21396604,165.710492,2.201049606,0.186937712,3.905890051,1493.826914,0.439474824,0.596953846,5.283059874,0.653401259,9.121605447,0.127391131,15,0.3125,1.791666667,17.79166667,73028.25,922128.6667,12287.55961,0.098130787,4.041666667,0.084201389,0.246458691,5.041492633,0.017919561,4.853308012,0.0096,62177.55556,28.69165697,0.001976082,6.661233303,0.061447867,0.022054788
CCR1_GE3,wood_01,GE,3,-520,-431,1591951655,2.361237612,54,2.041839502,-403,-471.6775,27.79002981,-465,-545,142,21.69917442,553.3033065,-0.308439283,2429125450,0.21573284,1084.405032,14.45725167,80.0347298,-4.083699166,6.204352628,1.129467445,0.694097004,0.707556808,1.378535424,0.520228964,0.704450556,0.687254848,0.972227139,0.905839698,-0.295997016,0.805774569,0.444421693,3.631589619,0.085827696,4.018562945,0.158832136,3.128269571,1.833455018,6.325025858,303.6380769,0.058391938,25.64707689,1121.810769,1.809761982,15.15192308,158.2467308,2315.314808,21.16854792,0.154569071,0.018535835,0.272852039,0.003260529,633.446878,0.204341055,1.867877741,15.35910245,12.19479244,176.4890043,1.90683762,0.162622743,3.975639212,1555.3578,0.44068056,0.595547337,5.154336002,0.653126653,9.962602891,0.112834744,8.588235294,0.252595156,2.01816609,15.97058824,125456.6471,1856322.882,15635.25998,0.161674837,2.411764706,0.070934256,0.196268364,2.385851085,0.050783303,4.82996615,0.006538462,102065.6436,29.71478588,0.002005375,6.048300083,0.05913015,0.02236502
CCR1_GE3,wood_02,GE,3,-515,-430,1549048994,2.293935575,46,2.209156008,-394,-468.2688,25.69221248,-463,-540,146,19.32491618,556.6056044,-0.270797262,2363661185,0.2303552,972.6321466,15.23460354,68.08403685,-3.784369068,5.442506568,0.97194412,0.696877567,0.629577209,1.341162272,0.490404112,0.734178399,0.71877702,0.981751148,0.925770855,-0.301234853,0.803108283,0.401730518,3.757250548,0.099164291,3.872903114,0.204836187,3.052326215,1.603612672,6.453998871,249.6088,0.04992176,34.47717724,1151.776,1.60393136,15.8108,194.9402,2977.5188,21.81372766,0.125594885,0.020078797,0.327554303,0.003041998,589.7855023,0.214425525,1.678549092,15.975589,13.55084223,209.5552805,1.629414675,0.134443732,4.040103907,1220.203483,0.392204783,0.551246154,5.917206746,0.618246708,9.823013307,0.0889891,8.14893617,0.173381621,2.527840652,18.0212766,91464.6383,1328191.404,9332.501028,0.160750229,3.595744681,0.076505206,0.235439907,5.636745336,0.037928819,5.198101884,0.0094,80147.30014,18.07557864,0.002146109,8.584231795,0.034299183,0.035272989
CCR1_GE3,wood_03,GE,3,-509,-430,1620559058,2.229288515,44,2.242834361,-397,-466.4919231,23.62105385,-465,-532,135,17.85067021,558.2526065,-0.161483322,2472776883,0.235997337,830.7168578,15.86263873,49.56384528,-2.566382539,4.550467869,0.932072968,0.658974011,0.628071488,1.31854705,0.454797955,0.732211778,0.71621633,0.982256812,0.92556218,-0.275540042,0.75871383,0.402767315,3.867560135,0.098793207,3.796226735,0.188317625,2.966985558,1.370635209,6.4941836,258.6907692,0.049748225,35.89436331,1227.186154,1.403154438,16.27307692,194.5380769,3000.836538,20.33583998,0.102266044,0.021538408,0.322522655,0.003470616,659.816494,0.228121409,1.437656021,16.51432095,14.62993773,238.7495976,1.41680632,0.104902457,3.985978476,1292.12815,0.399400622,0.554008876,6.414495962,0.626200616,10.44511114,0.067127253,11.98181818,0.21785124,2.850909091,13.09090909,77773.05455,1208192.691,6850.0729,0.294625953,3.872727273,0.070413223,0.207308757,1.548349451,0.086624499,5.179188523,0.010576923,68834.21157,18.55749677,0.002014336,8.842647401,0.030139301,0.032373158
CCR1_GE3,wood_04,GE,3,-539,-447,1501650938,2.387398011,63,1.993836719,-422,-487.8719231,32.61772663,-475,-576,154,26.69373085,537.3816396,-0.476323136,2291337491,0.217256657,1345.711673,27.63859518,106.438979,-8.784911207,7.194896747,1.49452723,0.65219176,0.781298672,1.507560237,0.718964879,0.704587963,0.678535871,0.978751672,0.920497996,-0.307637938,0.788997246,0.365399159,5.119466242,0.102491722,3.968475647,0.238788888,3.060931367,2.172355994,6.19864973,333.6057692,0.064154956,36.1197689,1129.734615,2.24392659,27.34980769,184.3363462,5985.333077,7.930492356,0.059606903,0.016453475,0.406581464,0.001337345,550.1688155,0.187590685,2.329128095,25.55510847,16.34647695,449.5270906,0.956544462,0.06564232,4.085815317,1596.864315,0.454270028,0.570192308,7.132319667,0.644106515,15.21602466,0.046452335,6.612903226,0.213319459,2.953173777,23.93548387,161925.7419,5310973.71,6408.314744,0.123459924,2.612903226,0.084287201,0.26022147,8.343791966,0.048893667,4.889680181,0.005961538,133788.385,11.86966446,0.001901423,14.58533532,0.043890526,0.043566907
CCR1_GE3,wood_05,GE,3,-538,-453,1542242026,2.282608391,58,2.084751823,-433,-491.0743343,30.34145201,-482,-583,150,24.76366998,534.0204953,-0.462447612,2353274576,0.247799392,1168.124282,25.8924635,79.92414482,-6.508085457,6.136776189,1.251178198,0.657959712,0.706374738,1.429769756,0.617567646,0.725117431,0.701017116,0.976792805,0.918846241,-0.320133457,0.796140359,0.345746929,4.96680473,0.133318568,3.746717774,0.304716158,2.901528742,1.846988597,6.009164174,337.9826183,0.062496786,41.45348029,1340.099112,1.90805521,25.87241124,207.9484098,6428.460984,8.646876671,0.064896743,0.016425794,0.359471554,0.001639398,570.8111432,0.193237944,2.126912047,23.55009181,19.1266861,515.4956159,1.042556845,0.078644316,4.102639016,1475.688957,0.425371147,0.542131315,8.652066484,0.622744652,13.33917201,0.056002328,9.181818182,0.208677686,3.042871901,21.88636364,139415.3636,4315564.045,5581.065742,0.126573773,2.818181818,0.064049587,0.217470423,5.229960584,0.016596225,5.1412498,0.008136095,124308.719,14.88786025,0.00189702,9.475888511,0.044585443,0.035397478
CCR1_GE3,wood_06,GE,3,-533,-453,1491218962,2.195157711,57,1.799429491,-427,-489.4534615,28.98586938,-481,-575,148,24.15779728,535.5117901,-0.299089598,2275419559,0.254030178,1032.875526,17.03370999,55.57330571,-3.164977855,5.589423997,1.154226243,0.657769466,0.669786274,1.399775796,0.591186687,0.732481925,0.713014222,0.971839154,0.912312434,-0.301134935,0.770400761,0.368350876,3.990548385,0.127465763,3.682112871,0.283220918,2.874463901,1.68591256,6.11834515,298.8634615,0.057473743,36.09094675,1320.956923,1.694582803,17.32596154,203.8930769,4104.2975,15.21425417,0.106425748,0.014691377,0.218003543,0.002193722,587.8334795,0.209297204,1.814246171,16.0515733,17.44365951,316.9167307,1.70569056,0.121604884,4.064028612,1330.882142,0.404141257,0.540207101,7.864929049,0.610635947,9.091284329,0.083492127,7.75862069,0.267538644,2.035671819,14.89655172,199205.3793,4004456.448,14531.43366,0.189243295,1.620689655,0.05588585,0.158553226,2.241907992,0.055459509,4.789015478,0.005576923,167053.1795,25.0798528,0.001825703,6.58074331,0.055402292,0.022667466
CCR1_GE3,wood_07,GE,3,-530,-454,1554190288,2.119041909,52,1.779314758,-426,-488.7344675,26.58967922,-479,-558,132,21.97038237,536.0851214,-0.230245267,2371506177,0.262278681,878.0670664,16.82662024,41.870396,-1.766113531,4.880877798,1.063675532,0.64511921,0.648797373,1.353738259,0.536372562,0.735004365,0.717062207,0.973674248,0.914258324,-0.294938307,0.759888802,0.377609742,3.984005989,0.124236,3.618877255,0.259370668,2.816713995,1.486138332,6.077527812,316.6449704,0.058551215,34.3367283,1418.403107,1.461361209,17.35502959,202.5491864,3838.412352,15.14549489,0.091781055,0.014327246,0.236958682,0.001918288,653.7646196,0.224287904,1.551349192,16.75160259,19.0838719,338.4007172,1.650269276,0.100010894,4.000375155,1387.736988,0.403560851,0.539613678,8.617440778,0.606054239,9.891301073,0.065500967,7.972972973,0.215485756,2.398831264,17.75675676,160512.7027,3015214.108,12147.79511,0.177845345,2.459459459,0.066471877,0.2185406,3.700656403,0.065639646,4.993237149,0.006841716,139149.3251,26.71008475,0.001637103,6.887054552,0.047613085,0.020952992
CCR1_GE3,wood_08,GE,3,-555,-465,1392838226,2.346839904,61,1.751505241,-423,-507.6115385,31.02894083,-504,-579,156,25.64223138,517.545655,-0.110531833,2125302469,0.208216864,1196.46179,19.35693931,80.12788179,-2.320308516,7.044263675,1.029473873,0.748019213,0.686152585,1.316834959,0.444500047,0.710535696,0.69116757,0.984734046,0.927486264,-0.356799719,0.858908566,0.419203274,4.225307682,0.092325976,3.868696035,0.136726155,2.995286916,2.018434387,6.334985989,365.6188462,0.070311317,28.92675292,1082.727692,1.95448284,19.73692308,170.6328846,3781.904423,12.46458542,0.085762792,0.0190921,0.372947348,0.002101909,606.8000738,0.200983662,1.940577791,19.2726428,14.98585003,284.9494447,1.367338574,0.088691462,4.05541618,1595.318365,0.447622502,0.580591716,6.874220794,0.658387183,12.15534177,0.062025924,13.44897959,0.274468971,3.129529363,20.63265306,96974.20408,2115234.571,7158.751033,0.149132682,8.632653061,0.176176593,0.410936664,8.795923423,0.074082876,4.472379876,0.009423077,85712.2299,13.0018634,0.002166959,12.60440669,0.032399098,0.048290775
CCR1_GE3,wood_09,GE,3,-555,-470,1430103044,2.267963974,55,1.737731524,-451,-510.7533284,28.58810898,-511,-581,130,23.80174793,514.2393712,-0.125983218,2182164069,0.218689822,1019.985011,18.16210315,64.15137518,-1.532461463,6.09496043,0.930121946,0.737039734,0.61640303,1.301318174,0.458534881,0.740302592,0.723170376,0.976419637,0.917364434,-0.347364197,0.837709123,0.377621443,4.107387353,0.101909812,3.740646579,0.199897555,2.969343578,1.756270594,6.212021381,368.1294379,0.068071272,37.69986686,1182.674556,1.729108278,18.4243713,209.3108358,4551.787352,14.82311365,0.089135489,0.017224823,0.292013959,0.002252354,616.0262014,0.212677575,1.667833393,17.18166441,17.45986703,322.6520498,1.575549063,0.096493653,4.052093876,1372.37292,0.40209184,0.534592626,7.919086507,0.620032803,9.778426123,0.065235509,13.4,0.243636364,2.618181818,18.61818182,92018.94545,1715652.782,7551.510753,0.174560606,9.763636364,0.177520661,0.407592865,7.441608241,0.090099351,4.714613632,0.010170118,82350.69289,23.8711846,0.002214428,5.820444947,0.048410578,0.026361004
